anio	departamento	letra_desc	caes_1	puestos
2014	Uruguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	851
2014	Uruguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	99
2014	Uruguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	324
2014	Uruguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	601
2014	Uruguay	SERVICIOS INMOBILIARIOS	SERVEMP	109
2014	Uruguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	276
2014	Uruguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	13
2014	Uruguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	114
2014	Victoria	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	91
2014	Victoria	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3381
2014	Victoria	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	488
2014	Victoria	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	813
2014	Victoria	CONSTRUCCIÓN	CONST	349
2014	Victoria	ENSEÑANZA	ENSESALUD	400
2014	Victoria	EXPLOTACION DE MINAS Y CANTERAS	PRIM	18
2014	Victoria	INDUSTRIA MANUFACTURERA	MANUF	542
2014	Victoria	INFORMACIÓN Y COMUNICACIONES	SERVEMP	72
2014	Victoria	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	95
2014	Victoria	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	165
2014	Victoria	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	408
2014	Victoria	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	301
2014	Victoria	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	121
2014	Victoria	SERVICIOS INMOBILIARIOS	SERVEMP	74
2014	Victoria	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	92
2014	Victoria	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	5
2014	Victoria	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	22
2014	Villaguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	91
2014	Villaguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4125
2014	Villaguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	869
2014	Villaguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	764
2014	Villaguay	CONSTRUCCIÓN	CONST	411
2014	Villaguay	ENSEÑANZA	ENSESALUD	369
2014	Villaguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	4
2014	Villaguay	INDUSTRIA MANUFACTURERA	MANUF	487
2014	Villaguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	68
2014	Villaguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	93
2014	Villaguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	167
2014	Villaguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	22
2014	Villaguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	68
2014	Villaguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	79
2014	Villaguay	SERVICIOS INMOBILIARIOS	SERVEMP	84
2014	Villaguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	50
2014	Villaguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2014	Villaguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	25
2015	Colón	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	174
2015	Colón	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4931
2015	Colón	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	899
2015	Colón	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1640
2015	Colón	CONSTRUCCIÓN	CONST	371
2015	Colón	ENSEÑANZA	ENSESALUD	469
2015	Colón	EXPLOTACION DE MINAS Y CANTERAS	PRIM	97
2015	Colón	INDUSTRIA MANUFACTURERA	MANUF	3246
2015	Colón	INFORMACIÓN Y COMUNICACIONES	SERVEMP	137
2015	Colón	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	180
2015	Colón	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	637
2015	Colón	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	84
2015	Colón	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	592
2015	Colón	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	323
2015	Colón	SERVICIOS INMOBILIARIOS	SERVEMP	51
2015	Colón	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	129
2015	Colón	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2015	Colón	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	20
2015	Concordia	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	1382
2015	Concordia	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	14973
2015	Concordia	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	6047
2015	Concordia	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	4414
2015	Concordia	CONSTRUCCIÓN	CONST	1533
2015	Concordia	ENSEÑANZA	ENSESALUD	2254
2015	Concordia	EXPLOTACION DE MINAS Y CANTERAS	PRIM	113
2015	Concordia	INDUSTRIA MANUFACTURERA	MANUF	2742
2015	Concordia	INFORMACIÓN Y COMUNICACIONES	SERVEMP	270
2015	Concordia	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	722
2015	Concordia	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	908
2015	Concordia	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	77
2015	Concordia	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	526
2015	Concordia	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	603
2015	Concordia	SERVICIOS INMOBILIARIOS	SERVEMP	228
2015	Concordia	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	413
2015	Concordia	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	219
2015	Concordia	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	221
2015	Diamante	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	98
2015	Diamante	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4504
2015	Diamante	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	599
2015	Diamante	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1117
2015	Diamante	CONSTRUCCIÓN	CONST	262
2015	Diamante	ENSEÑANZA	ENSESALUD	1236
2015	Diamante	EXPLOTACION DE MINAS Y CANTERAS	PRIM	28
2015	Diamante	INDUSTRIA MANUFACTURERA	MANUF	1212
2015	Diamante	INFORMACIÓN Y COMUNICACIONES	SERVEMP	67
2015	Diamante	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	111
2015	Diamante	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	321
2015	Diamante	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	32
2015	Diamante	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	81
2015	Diamante	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	376
2015	Diamante	SERVICIOS INMOBILIARIOS	SERVEMP	63
2015	Diamante	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	91
2015	Diamante	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	46
2015	Diamante	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	15
2015	Federación	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	110
2015	Federación	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4887
2015	Federación	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1608
2015	Federación	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1651
2015	Federación	CONSTRUCCIÓN	CONST	299
2015	Federación	ENSEÑANZA	ENSESALUD	803
2015	Federación	EXPLOTACION DE MINAS Y CANTERAS	PRIM	23
2015	Federación	INDUSTRIA MANUFACTURERA	MANUF	1542
2015	Federación	INFORMACIÓN Y COMUNICACIONES	SERVEMP	94
2015	Federación	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	145
2015	Federación	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	285
2015	Federación	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	14
2015	Federación	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	418
2015	Federación	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	199
2015	Federación	SERVICIOS INMOBILIARIOS	SERVEMP	86
2015	Federación	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	147
2015	Federación	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	9
2015	Federación	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	62
2015	Federal	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	30
2015	Federal	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	2862
2015	Federal	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	718
2015	Federal	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	422
2015	Federal	CONSTRUCCIÓN	CONST	178
2015	Federal	ENSEÑANZA	ENSESALUD	157
2015	Federal	EXPLOTACION DE MINAS Y CANTERAS	PRIM	6
2015	Federal	INDUSTRIA MANUFACTURERA	MANUF	104
2015	Federal	INFORMACIÓN Y COMUNICACIONES	SERVEMP	15
2015	Federal	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	43
2015	Federal	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	78
2015	Federal	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	12
2015	Federal	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	21
2015	Federal	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	83
2015	Federal	SERVICIOS INMOBILIARIOS	SERVEMP	30
2015	Federal	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	34
2015	Federal	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	3
2015	Federal	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	4
2015	Feliciano	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	17
2015	Feliciano	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1580
2015	Feliciano	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	337
2015	Feliciano	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	158
2015	Feliciano	CONSTRUCCIÓN	CONST	56
2015	Feliciano	ENSEÑANZA	ENSESALUD	163
2015	Feliciano	INDUSTRIA MANUFACTURERA	MANUF	34
2015	Feliciano	INFORMACIÓN Y COMUNICACIONES	SERVEMP	5
2015	Feliciano	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	21
2015	Feliciano	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	17
2015	Feliciano	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	-99
2015	Feliciano	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	35
2015	Feliciano	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	15
2015	Feliciano	SERVICIOS INMOBILIARIOS	SERVEMP	21
2015	Feliciano	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	23
2015	Feliciano	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	10
2015	Feliciano	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	-48
2015	Gualeguay	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	110
2015	Gualeguay	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	4745
2015	Gualeguay	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1018
2015	Gualeguay	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1066
2015	Gualeguay	CONSTRUCCIÓN	CONST	481
2015	Gualeguay	ENSEÑANZA	ENSESALUD	523
2015	Gualeguay	EXPLOTACION DE MINAS Y CANTERAS	PRIM	15
2015	Gualeguay	INDUSTRIA MANUFACTURERA	MANUF	1726
2015	Gualeguay	INFORMACIÓN Y COMUNICACIONES	SERVEMP	86
2015	Gualeguay	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	139
2015	Gualeguay	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	314
2015	Gualeguay	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	22
2015	Gualeguay	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	108
2015	Gualeguay	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	134
2015	Gualeguay	SERVICIOS INMOBILIARIOS	SERVEMP	69
2015	Gualeguay	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	143
2015	Gualeguay	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	48
2015	Gualeguay	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	30
2015	Gualeguaychú	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	618
2015	Gualeguaychú	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	9748
2015	Gualeguaychú	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1499
2015	Gualeguaychú	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	2711
2015	Gualeguaychú	CONSTRUCCIÓN	CONST	1159
2015	Gualeguaychú	ENSEÑANZA	ENSESALUD	1978
2015	Gualeguaychú	EXPLOTACION DE MINAS Y CANTERAS	PRIM	45
2015	Gualeguaychú	INDUSTRIA MANUFACTURERA	MANUF	3521
2015	Gualeguaychú	INFORMACIÓN Y COMUNICACIONES	SERVEMP	329
2015	Gualeguaychú	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	458
2015	Gualeguaychú	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	997
2015	Gualeguaychú	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	179
2015	Gualeguaychú	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	519
2015	Gualeguaychú	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	575
2015	Gualeguaychú	SERVICIOS INMOBILIARIOS	SERVEMP	216
2015	Gualeguaychú	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	364
2015	Gualeguaychú	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	52
2015	Gualeguaychú	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	135
2015	Islas del Ibicuy	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	25
2015	Islas del Ibicuy	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	503
2015	Islas del Ibicuy	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	93
2015	Islas del Ibicuy	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	33
2015	Islas del Ibicuy	CONSTRUCCIÓN	CONST	51
2015	Islas del Ibicuy	ENSEÑANZA	ENSESALUD	53
2015	Islas del Ibicuy	EXPLOTACION DE MINAS Y CANTERAS	PRIM	27
2015	Islas del Ibicuy	INDUSTRIA MANUFACTURERA	MANUF	160
2015	Islas del Ibicuy	INFORMACIÓN Y COMUNICACIONES	SERVEMP	7
2015	Islas del Ibicuy	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	11
2015	Islas del Ibicuy	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	165
2015	Islas del Ibicuy	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	14
2015	Islas del Ibicuy	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	4
2015	Islas del Ibicuy	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	23
2015	Islas del Ibicuy	SERVICIOS INMOBILIARIOS	SERVEMP	9
2015	Islas del Ibicuy	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	9
2015	Islas del Ibicuy	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2015	Islas del Ibicuy	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	5
2015	La Paz	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	160
2015	La Paz	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	5484
2015	La Paz	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1466
2015	La Paz	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	1052
2015	La Paz	CONSTRUCCIÓN	CONST	511
2015	La Paz	ENSEÑANZA	ENSESALUD	756
2015	La Paz	EXPLOTACION DE MINAS Y CANTERAS	PRIM	59
2015	La Paz	INDUSTRIA MANUFACTURERA	MANUF	898
2015	La Paz	INFORMACIÓN Y COMUNICACIONES	SERVEMP	44
2015	La Paz	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	118
2015	La Paz	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	246
2015	La Paz	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	19
2015	La Paz	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	121
2015	La Paz	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	276
2015	La Paz	SERVICIOS INMOBILIARIOS	SERVEMP	75
2015	La Paz	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	110
2015	La Paz	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	10
2015	La Paz	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	59
2015	Nogoyá	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	129
2015	Nogoyá	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	3308
2015	Nogoyá	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	741
2015	Nogoyá	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	838
2015	Nogoyá	CONSTRUCCIÓN	CONST	165
2015	Nogoyá	ENSEÑANZA	ENSESALUD	620
2015	Nogoyá	EXPLOTACION DE MINAS Y CANTERAS	PRIM	3
2015	Nogoyá	INDUSTRIA MANUFACTURERA	MANUF	726
2015	Nogoyá	INFORMACIÓN Y COMUNICACIONES	SERVEMP	38
2015	Nogoyá	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	88
2015	Nogoyá	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	219
2015	Nogoyá	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	23
2015	Nogoyá	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	56
2015	Nogoyá	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	96
2015	Nogoyá	SERVICIOS INMOBILIARIOS	SERVEMP	44
2015	Nogoyá	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	62
2015	Nogoyá	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	8
2015	Nogoyá	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	37
2015	Paraná	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	1911
2015	Paraná	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	41957
2015	Paraná	AGRICULTURA, GANADERÍA, CAZA, SILVICULTURA Y PESCA	PRIM	1695
2015	Paraná	COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS	COMHOTREST	9967
2015	Paraná	CONSTRUCCIÓN	CONST	3908
2015	Paraná	ENSEÑANZA	ENSESALUD	8554
2015	Paraná	EXPLOTACION DE MINAS Y CANTERAS	PRIM	183
2015	Paraná	INDUSTRIA MANUFACTURERA	MANUF	8358
2015	Paraná	INFORMACIÓN Y COMUNICACIONES	SERVEMP	1417
2015	Paraná	INTERMEDIACIÓN FINANCIERA Y SERVICIOS DE SEGUROS	SERVEMP	2281
2015	Paraná	SERVICIO DE TRANSPORTE Y ALMACENAMIENTO	SERVEMP	2914
2015	Paraná	SERVICIOS  ARTÍSTICOS, CULTURALES, DEPORTIVOS  Y DE ESPARCIMIENTO	SOCADMIN	741
2015	Paraná	SERVICIOS DE ALOJAMIENTO Y SERVICIOS DE COMIDA	COMHOTREST	1190
2015	Paraná	SERVICIOS DE ASOCIACIONES Y SERVICIOS PERSONALES	SOCADMIN	3076
2015	Paraná	SERVICIOS INMOBILIARIOS	SERVEMP	865
2015	Paraná	SERVICIOS PROFESIONALES, CIENTÍFICOS Y TÉCNICOS	SERVEMP	968
2015	Paraná	SUMINISTRO DE AGUA; CLOACAS; GESTIÓN DE RESIDUOS Y RECUPERACIÓN DE MATERIALES Y SANEAMIENTO PUBLICO	CONST	97
2015	Paraná	SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO	CONST	564
2015	San Salvador	ACTIVIDADES ADMINISTRATIVAS Y SERVICIOS DE APOYO	SERVEMP	36
2015	San Salvador	ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA	SOCADMIN	1366
