fecha,clae6,puestos
2018-04-01,104011,14482
2018-04-01,104012,1952
2018-04-01,104013,5338
2018-04-01,104020,-99
2018-04-01,105010,10655
2018-04-01,105020,8644
2018-04-01,105030,5449
2018-04-01,105090,7467
2018-04-01,106110,9613
2018-04-01,106120,2339
2018-04-01,106131,1466
2018-04-01,106139,766
2018-04-01,106200,1162
2018-04-01,107110,11732
2018-04-01,107121,13869
2018-04-01,107129,24262
2018-04-01,107200,15643
2018-04-01,107301,3480
2018-04-01,107309,11420
2018-04-01,107410,8602
2018-04-01,107420,1002
2018-04-01,107500,714
2018-04-01,107911,3649
2018-04-01,107912,835
2018-04-01,107920,2243
2018-04-01,107930,8484
2018-04-01,107991,994
2018-04-01,107992,264
2018-04-01,107999,21859
2018-04-01,108000,6918
2018-04-01,109000,496
2018-04-01,110100,1818
2018-04-01,110211,46
2018-04-01,110212,25812
2018-04-01,110290,792
2018-04-01,110300,8967
2018-04-01,110411,3983
2018-04-01,110412,5375
2018-04-01,110420,10340
2018-04-01,110491,698
2018-04-01,110492,6663
2018-04-01,120010,2331
2018-04-01,120091,3097
2018-04-01,120099,970
2018-04-01,131110,2151
2018-04-01,131120,539
2018-04-01,131131,897
2018-04-01,131132,4561
2018-04-01,131139,1900
2018-04-01,131201,152
2018-04-01,131202,2667
2018-04-01,131209,5728
2018-04-01,131300,6808
2018-04-01,139100,3122
2018-04-01,139201,981
2018-04-01,139202,1050
2018-04-01,139203,1176
2018-04-01,139204,1310
2018-04-01,139209,5757
2018-04-01,139300,437
2018-04-01,139400,763
2018-04-01,139900,15693
2018-04-01,141110,3619
2018-04-01,141120,5392
2018-04-01,141130,4186
2018-04-01,141140,563
2018-04-01,141191,773
2018-04-01,141199,27787
2018-04-01,141201,408
2018-04-01,141202,239
2018-04-01,142000,43
2018-04-01,143010,1913
2018-04-01,143020,3052
2018-04-01,149000,587
2018-04-01,151100,8432
2018-04-01,151200,2141
2018-04-01,152011,8925
2018-04-01,152021,5174
2018-04-01,152031,8352
2018-04-01,152040,2731
2018-04-01,161001,3320
2018-04-01,161002,9943
2018-04-01,162100,2533
2018-04-01,162201,2967
2018-04-01,162202,963
2018-04-01,162300,1030
2018-04-01,162901,576
2018-04-01,162902,296
2018-04-01,162903,140
2018-04-01,162909,5515
2018-04-01,170101,1576
2018-04-01,170102,6140
2018-04-01,170201,2373
2018-04-01,170202,9159
2018-04-01,170910,5958
2018-04-01,170990,8345
2018-04-01,181101,3071
2018-04-01,181109,13413
2018-04-01,181200,4530
2018-04-01,182000,105
2018-04-01,191000,112
2018-04-01,192000,3682
2018-04-01,201110,1773
2018-04-01,201120,1006
2018-04-01,201130,577
2018-04-01,201140,-99
2018-04-01,201180,1064
2018-04-01,201190,1409
2018-04-01,201210,1436
2018-04-01,201220,820
2018-04-01,201300,666
2018-04-01,201401,3045
2018-04-01,201409,1812
2018-04-01,202101,10143
2018-04-01,202200,7286
2018-04-01,202311,2600
2018-04-01,202312,5675
2018-04-01,202320,10256
2018-04-01,202906,907
2018-04-01,202907,1169
2018-04-01,202908,13976
2018-04-01,203000,149
2018-04-01,204000,92
2018-04-01,210010,32078
2018-04-01,210020,3388
2018-04-01,210030,1139
2018-04-01,210090,2386
2018-04-01,221110,5162
2018-04-01,221120,1281
2018-04-01,221901,1339
2018-04-01,221909,5423
2018-04-01,222010,16774
2018-04-01,222090,35978
2018-04-01,231010,3233
2018-04-01,231020,1339
2018-04-01,231090,3038
2018-04-01,239100,492
2018-04-01,239201,2456
2018-04-01,239202,2924
2018-04-01,239209,1685
2018-04-01,239310,2601
2018-04-01,239391,611
2018-04-01,239399,683
2018-04-01,239410,4334
2018-04-01,239421,153
2018-04-01,239422,1678
2018-04-01,239510,1505
2018-04-01,239591,3531
2018-04-01,239592,7185
2018-04-01,239593,2337
2018-04-01,239600,2402
2018-04-01,239900,4910
2018-04-01,241001,1363
2018-04-01,241009,22718
2018-04-01,242010,2969
2018-04-01,242090,1078
2018-04-01,243100,4053
2018-04-01,243200,4095
2018-04-01,251101,11708
2018-04-01,251102,15754
2018-04-01,251200,4436
2018-04-01,251300,125
2018-04-01,252000,315
2018-04-01,259100,4954
2018-04-01,259200,4503
2018-04-01,259301,1173
2018-04-01,259302,595
2018-04-01,259309,2434
2018-04-01,259910,3517
2018-04-01,259991,647
2018-04-01,259992,164
2018-04-01,259993,13292
2018-04-01,259999,30621
2018-04-01,261000,749
2018-04-01,262000,2978
2018-04-01,263000,3489
2018-04-01,264000,7988
2018-04-01,265101,1993
2018-04-01,265102,1296
2018-04-01,265200,48
2018-04-01,266010,1060
2018-04-01,266090,3080
2018-04-01,267001,1413
2018-04-01,267002,9
2018-04-01,268000,44
2018-04-01,271010,5481
2018-04-01,271020,4048
2018-04-01,272000,2443
2018-04-01,273110,119
2018-04-01,273190,3312
2018-04-01,274000,1855
2018-04-01,275010,4722
2018-04-01,275020,5986
2018-04-01,275091,1901
2018-04-01,275092,470
2018-04-01,275099,2799
2018-04-01,279000,5315
2018-04-01,281100,1000
2018-04-01,281201,3372
2018-04-01,281301,3027
2018-04-01,281400,815
2018-04-01,281500,553
2018-04-01,281600,3630
2018-04-01,281700,325
2018-04-01,281900,7006
2018-04-01,282110,649
2018-04-01,282120,10942
2018-04-01,282130,995
2018-04-01,282200,1346
2018-04-01,282300,1600
2018-04-01,282400,1787
2018-04-01,282500,3700
2018-04-01,282600,360
2018-04-01,282901,244
2018-04-01,282909,10516
2018-04-01,291000,29033
2018-04-01,292000,7677
2018-04-01,293011,779
2018-04-01,293090,39629
2018-04-01,301100,2522
2018-04-01,301200,709
2018-04-01,302000,1082
2018-04-01,303000,389
2018-04-01,309100,2421
2018-04-01,309200,1409
2018-04-01,309900,465
2018-04-01,310010,14818
2018-04-01,310020,4343
2018-04-01,310030,4252
2018-04-01,321011,254
2018-04-01,321012,58
2018-04-01,321020,295
2018-04-01,322001,215
2018-04-01,323001,658
2018-04-01,324000,1175
2018-04-01,329010,286
2018-04-01,329020,658
2018-04-01,329030,633
2018-04-01,329040,435
2018-04-01,329090,10639
2018-04-01,331101,751
2018-04-01,331210,2703
2018-04-01,331220,370
2018-04-01,331290,2227
2018-04-01,331301,125
2018-04-01,331400,487
2018-04-01,331900,3861
2018-04-01,332000,685
2018-04-01,351110,5660
2018-04-01,351120,-99
2018-04-01,351130,719
2018-04-01,351190,785
2018-04-01,351201,2028
2018-04-01,351310,-99
2018-04-01,351320,36383
2018-04-01,352010,-99
2018-04-01,352020,5959
2018-04-01,353001,12
2018-04-01,360010,1953
2018-04-01,360020,7506
2018-04-01,370000,1173
2018-04-01,381100,24040
2018-04-01,381200,2111
2018-04-01,382010,1779
2018-04-01,382020,1498
2018-04-01,390000,915
2018-04-01,410011,126319
2018-04-01,410021,95132
2018-04-01,421000,62544
2018-04-01,422100,1418
2018-04-01,422200,53676
2018-04-01,429010,6959
2018-04-01,429090,41806
2018-04-01,431100,686
2018-04-01,431210,13650
2018-04-01,431220,1204
2018-04-01,432110,408
2018-04-01,432190,23687
2018-04-01,432200,7503
2018-04-01,432910,2196
2018-04-01,432920,1437
2018-04-01,432990,8703
2018-04-01,433010,2206
2018-04-01,433020,1911
2018-04-01,433030,280
2018-04-01,433040,2736
2018-04-01,433090,665
2018-04-01,439100,2680
2018-04-01,439910,2398
2018-04-01,439990,15258
2018-04-01,451110,44879
2018-04-01,451190,10951
2018-04-01,451210,2190
2018-04-01,451290,825
2018-04-01,452101,2690
2018-04-01,452210,727
2018-04-01,452220,1112
2018-04-01,452300,1447
2018-04-01,452401,1167
2018-04-01,452500,155
2018-04-01,452600,4626
2018-04-01,452700,260
2018-04-01,452800,527
2018-04-01,452910,435
2018-04-01,452990,11968
2018-04-01,453100,14884
2018-04-01,453210,7161
2018-04-01,453220,795
2018-04-01,453291,14240
2018-04-01,453292,276
2018-04-01,454010,8419
2018-04-01,454020,124
2018-04-01,461011,25870
2018-04-01,461012,474
2018-04-01,461013,290
2018-04-01,461014,567
2018-04-01,461019,2043
2018-04-01,461021,6336
2018-04-01,461022,25
2018-04-01,461029,537
2018-04-01,461031,245
2018-04-01,461032,1612
2018-04-01,461039,1041
2018-04-01,461040,6975
2018-04-01,461091,531
2018-04-01,461092,267
2018-04-01,461093,206
2018-04-01,461094,497
2018-04-01,461095,212
2018-04-01,461099,4469
2018-04-01,462120,1466
2018-04-01,462131,5694
2018-04-01,462132,686
2018-04-01,462190,1099
2018-04-01,462201,255
2018-04-01,462209,364
2018-04-01,463111,2804
2018-04-01,463112,3363
2018-04-01,463121,2360
2018-04-01,463129,1656
2018-04-01,463130,1287
2018-04-01,463140,12457
2018-04-01,463151,879
2018-04-01,463152,219
2018-04-01,463153,291
2018-04-01,463154,811
2018-04-01,463159,992
2018-04-01,463160,10990
2018-04-01,463170,1997
2018-04-01,463180,13791
2018-04-01,463191,1439
2018-04-01,463199,21068
2018-04-01,463211,1625
2018-04-01,463212,159
2018-04-01,463219,9462
2018-04-01,463220,5962
2018-04-01,463300,3762
2018-04-01,464111,2416
2018-04-01,464112,853
2018-04-01,464113,859
2018-04-01,464114,201
2018-04-01,464119,1124
2018-04-01,464121,52
2018-04-01,464122,250
2018-04-01,464129,5858
2018-04-01,464130,3006
2018-04-01,464141,100
2018-04-01,464142,250
2018-04-01,464149,1046
2018-04-01,464150,681
2018-04-01,464211,1848
2018-04-01,464212,1140
2018-04-01,464221,1938
2018-04-01,464222,818
2018-04-01,464223,4086
2018-04-01,464310,23035
2018-04-01,464320,7983
2018-04-01,464330,3698
2018-04-01,464340,1519
2018-04-01,464410,1434
2018-04-01,464420,1930
2018-04-01,464501,1841
2018-04-01,464502,1949
2018-04-01,464610,414
2018-04-01,464620,2440
2018-04-01,464631,361
2018-04-01,464632,2906
2018-04-01,464910,206
2018-04-01,464920,6909
2018-04-01,464930,1634
2018-04-01,464940,732
2018-04-01,464950,1295
2018-04-01,464991,520
2018-04-01,464999,1615
2018-04-01,465100,5687
2018-04-01,465210,2605
2018-04-01,465220,704
2018-04-01,465310,4117
2018-04-01,465320,489
2018-04-01,465330,375
2018-04-01,465340,1494
2018-04-01,465350,3284
2018-04-01,465360,41
2018-04-01,465390,4466
2018-04-01,465400,2656
2018-04-01,465500,67
2018-04-01,465610,475
2018-04-01,465690,1086
2018-04-01,465910,2053
2018-04-01,465920,236
2018-04-01,465930,3231
2018-04-01,465990,8051
2018-04-01,466110,5388
2018-04-01,466121,2653
2018-04-01,466129,1097
2018-04-01,466200,3580
2018-04-01,466310,275
2018-04-01,466320,2438
2018-04-01,466330,8522
2018-04-01,466340,1727
2018-04-01,466350,933
2018-04-01,466360,2517
2018-04-01,466370,239
2018-04-01,466391,1064
2018-04-01,466399,9005
2018-04-01,466910,63
2018-04-01,466920,626
2018-04-01,466931,941
2018-04-01,466932,6056
2018-04-01,466939,1116
2018-04-01,466940,1306
2018-04-01,466990,908
2018-04-01,469010,590
2018-04-01,469090,27466
2018-04-01,471110,56801
2018-04-01,471120,79054
2018-04-01,471130,19131
2018-04-01,471190,12079
2018-04-01,471900,8442
2018-04-01,472111,1852
2018-04-01,472112,3101
2018-04-01,472120,8731
2018-04-01,472130,13501
2018-04-01,472140,4393
2018-04-01,472150,1255
2018-04-01,472160,4070
2018-04-01,472171,21372
2018-04-01,472172,2930
2018-04-01,472190,19163
2018-04-01,472200,3008
2018-04-01,472300,183
2018-04-01,473000,60130
2018-04-01,474010,7163
2018-04-01,474020,3731
2018-04-01,475110,2034
2018-04-01,475120,982
2018-04-01,475190,2713
2018-04-01,475210,1404
2018-04-01,475220,2586
2018-04-01,475230,13974
2018-04-01,475240,7703
2018-04-01,475250,1983
2018-04-01,475260,1156
2018-04-01,475270,807
2018-04-01,475290,26323
2018-04-01,475300,27818
2018-04-01,475410,6922
2018-04-01,475420,1657
2018-04-01,475430,3998
2018-04-01,475440,6505
2018-04-01,475490,13238
2018-04-01,476110,3995
2018-04-01,476120,444
2018-04-01,476130,8372
2018-04-01,476200,237
2018-04-01,476310,5031
2018-04-01,476320,490
2018-04-01,476400,6442
2018-04-01,477110,4086
2018-04-01,477120,649
2018-04-01,477130,4382
2018-04-01,477140,7798
2018-04-01,477150,506
2018-04-01,477190,47082
2018-04-01,477210,1442
2018-04-01,477220,13097
2018-04-01,477230,5639
2018-04-01,477290,5141
2018-04-01,477310,44984
2018-04-01,477320,15890
2018-04-01,477330,3986
2018-04-01,477410,5925
2018-04-01,477420,2750
2018-04-01,477430,1182
2018-04-01,477440,3358
2018-04-01,477450,3188
2018-04-01,477460,2694
2018-04-01,477470,3913
2018-04-01,477480,140
2018-04-01,477490,15414
2018-04-01,477810,108
2018-04-01,477820,34
2018-04-01,477830,141
2018-04-01,477840,-99
2018-04-01,477890,296
2018-04-01,478010,395
2018-04-01,478090,204
2018-04-01,479101,1581
2018-04-01,479109,649
2018-04-01,479900,2665
2018-04-01,491110,7826
2018-04-01,491120,-99
2018-04-01,491200,3615
2018-04-01,492110,76972
2018-04-01,492120,30268
2018-04-01,492130,749
2018-04-01,492140,2491
2018-04-01,492150,30230
2018-04-01,492160,622
2018-04-01,492170,1293
2018-04-01,492180,6181
2018-04-01,492190,8286
2018-04-01,492210,684
2018-04-01,492221,3685
2018-04-01,492229,14286
2018-04-01,492230,1346
2018-04-01,492240,3364
2018-04-01,492250,3457
2018-04-01,492280,22330
2018-04-01,492290,95866
2018-04-01,493110,332
2018-04-01,493120,-99
2018-04-01,493200,1639
2018-04-01,501100,247
2018-04-01,501200,3049
2018-04-01,502101,1300
2018-04-01,502200,1781
2018-04-01,511000,5743
2018-04-01,512000,613
2018-04-01,521010,4107
2018-04-01,521020,5369
2018-04-01,521030,11
2018-04-01,522010,863
2018-04-01,522020,1238
2018-04-01,522091,156
2018-04-01,522092,871
2018-04-01,522099,5040
2018-04-01,523011,4854
2018-04-01,523019,382
2018-04-01,523020,1082
2018-04-01,523031,318
2018-04-01,523039,1800
2018-04-01,523090,27600
2018-04-01,524110,201
2018-04-01,524120,8612
2018-04-01,524130,824
2018-04-01,524190,2312
2018-04-01,524210,359
2018-04-01,524220,564
2018-04-01,524230,1248
2018-04-01,524290,12116
2018-04-01,524310,2349
2018-04-01,524320,26
2018-04-01,524330,1827
2018-04-01,524390,2557
2018-04-01,530010,17985
2018-04-01,530090,2522
2018-04-01,551010,5165
2018-04-01,551021,356
2018-04-01,551022,37744
2018-04-01,551023,19828
2018-04-01,551090,2234
2018-04-01,552000,415
2018-04-01,561011,44767
2018-04-01,561012,5018
2018-04-01,561013,40249
2018-04-01,561014,7816
2018-04-01,561019,70880
2018-04-01,561020,6667
2018-04-01,561030,11335
2018-04-01,561040,745
2018-04-01,562010,27102
2018-04-01,562091,6096
2018-04-01,562099,1847
2018-04-01,581100,5333
2018-04-01,581200,-99
2018-04-01,581300,10441
2018-04-01,581900,520
2018-04-01,591110,7054
2018-04-01,591120,339
2018-04-01,591200,761
2018-04-01,591300,3467
2018-04-01,592000,161
2018-04-01,601000,4922
2018-04-01,602100,5356
2018-04-01,602200,6003
2018-04-01,602310,7859
2018-04-01,602320,3822
2018-04-01,602900,1981
2018-04-01,611010,412
2018-04-01,611090,38700
2018-04-01,612000,8341
2018-04-01,613000,395
2018-04-01,614010,1893
2018-04-01,614090,792
2018-04-01,619000,4035
2018-04-01,620100,54613
2018-04-01,620200,1001
2018-04-01,620300,1134
2018-04-01,620900,39089
2018-04-01,631110,4720
2018-04-01,631120,46
2018-04-01,631190,916
2018-04-01,631200,176
2018-04-01,639100,302
2018-04-01,639900,405
2018-04-01,641100,-99
2018-04-01,641910,6684
2018-04-01,641930,60280
2018-04-01,641941,2484
2018-04-01,641942,229
2018-04-01,641943,34
2018-04-01,642000,38
2018-04-01,643001,157
2018-04-01,643009,47
2018-04-01,649100,188
2018-04-01,649210,538
2018-04-01,649220,9804
2018-04-01,649290,9684
2018-04-01,649910,66
2018-04-01,649991,166
2018-04-01,649999,3510
2018-04-01,651110,13392
2018-04-01,651120,5075
2018-04-01,651130,517
2018-04-01,651210,10875
2018-04-01,651220,16842
2018-04-01,651310,39946
2018-04-01,651320,157
2018-04-01,652000,247
2018-04-01,653000,54
2018-04-01,661111,544
2018-04-01,661121,42
2018-04-01,661131,653
2018-04-01,661910,2701
2018-04-01,661920,452
2018-04-01,661930,133
2018-04-01,661991,106
2018-04-01,661992,-99
2018-04-01,661999,1923
2018-04-01,662010,359
2018-04-01,662020,10663
2018-04-01,662090,1448
2018-04-01,663000,1078
2018-04-01,681010,3423
2018-04-01,681020,304
2018-04-01,681098,29074
2018-04-01,681099,7836
2018-04-01,682010,7396
2018-04-01,682091,2496
2018-04-01,682099,14388
2018-04-01,691001,16878
2018-04-01,691002,6658
2018-04-01,692000,33085
2018-04-01,702010,1304
2018-04-01,702091,5888
2018-04-01,702092,9071
2018-04-01,702099,28794
2018-04-01,711001,13512
2018-04-01,711002,1423
2018-04-01,711003,7524
2018-04-01,711009,17845
2018-04-01,712000,4574
2018-04-01,721010,1178
2018-04-01,721020,2202
2018-04-01,721030,747
2018-04-01,721090,180
2018-04-01,722010,524
2018-04-01,722020,118
2018-04-01,731001,2939
2018-04-01,731009,16436
2018-04-01,732000,2216
2018-04-01,741000,897
2018-04-01,742000,619
2018-04-01,749001,344
2018-04-01,749002,39
2018-04-01,749003,16
2018-04-01,749009,4371
2018-04-01,750000,2199
2018-04-01,771110,1111
2018-04-01,771190,847
2018-04-01,771210,175
2018-04-01,771220,11
2018-04-01,771290,970
2018-04-01,772010,12
2018-04-01,772091,121
2018-04-01,772099,652
2018-04-01,773010,311
2018-04-01,773020,82
2018-04-01,773030,1569
2018-04-01,773040,715
2018-04-01,773090,4377
2018-04-01,774000,512
2018-04-01,780000,53485
2018-04-01,791100,11599
2018-04-01,791200,5846
2018-04-01,791901,225
2018-04-01,791909,4190
2018-04-01,801010,8464
2018-04-01,801020,2498
2018-04-01,801090,143015
2018-04-01,811000,437
2018-04-01,812010,104330
2018-04-01,812020,1559
2018-04-01,812090,13440
2018-04-01,813000,4530
2018-04-01,821100,1097
2018-04-01,821900,1850
2018-04-01,822000,51625
2018-04-01,823000,1380
2018-04-01,829100,5291
2018-04-01,829200,3021
2018-04-01,829900,91726
2018-04-01,851010,7838
2018-04-01,851020,288817
2018-04-01,852100,73632
2018-04-01,852200,14824
2018-04-01,853100,21041
2018-04-01,853201,47228
2018-04-01,853300,1981
2018-04-01,854910,3924
2018-04-01,854920,319
2018-04-01,854930,2789
2018-04-01,854940,10266
2018-04-01,854950,779
2018-04-01,854960,426
2018-04-01,854990,10349
2018-04-01,855000,417
2018-04-01,861010,84264
2018-04-01,861020,4083
2018-04-01,862110,6983
2018-04-01,862120,2303
2018-04-01,862130,1212
2018-04-01,862200,7956
2018-04-01,863110,11044
2018-04-01,863120,12084
2018-04-01,863190,4015
2018-04-01,863200,12607
2018-04-01,863300,9035
2018-04-01,864000,14489
2018-04-01,869010,1248
2018-04-01,869090,107877
2018-04-01,870100,1412
2018-04-01,870210,20789
2018-04-01,870220,3465
2018-04-01,870910,638
2018-04-01,870920,299
2018-04-01,870990,1088
2018-04-01,880000,3780
2018-04-01,900011,2658
2018-04-01,900021,1063
2018-04-01,900030,2303
2018-04-01,900040,114
2018-04-01,900091,1408
2018-04-01,910100,623
2018-04-01,910200,283
2018-04-01,910300,923
2018-04-01,910900,858
2018-04-01,920001,5790
2018-04-01,920009,28530
2018-04-01,931010,27238
2018-04-01,931020,4613
2018-04-01,931030,343
2018-04-01,931041,55
2018-04-01,931042,1457
2018-04-01,931050,1262
2018-04-01,931090,1375
2018-04-01,939010,1274
2018-04-01,939020,1282
2018-04-01,939030,3607
2018-04-01,939090,3689
2018-04-01,941100,5023
2018-04-01,941200,5861
2018-04-01,942000,39612
2018-04-01,949100,45347
2018-04-01,949200,167
2018-04-01,949910,6393
2018-04-01,949920,57955
2018-04-01,949930,1057
2018-04-01,949990,105603
2018-04-01,951100,1635
2018-04-01,951200,593
2018-04-01,952100,1440
2018-04-01,952200,239
2018-04-01,952300,77
2018-04-01,952910,223
2018-04-01,952920,90
2018-04-01,952990,250
2018-04-01,960101,238
2018-04-01,960102,4251
2018-04-01,960201,8352
2018-04-01,960202,2823
2018-04-01,960300,5526
2018-04-01,960910,1119
2018-04-01,960990,22185
2018-04-01,999999,10131
2018-05-01,11111,2449
2018-05-01,11112,4165
2018-05-01,11119,20538
2018-05-01,11121,2211
2018-05-01,11129,855
2018-05-01,11130,472
2018-05-01,11211,26744
2018-05-01,11291,539
2018-05-01,11299,5897
2018-05-01,11310,4514
2018-05-01,11321,1081
2018-05-01,11329,6260
2018-05-01,11331,6089
2018-05-01,11341,169
2018-05-01,11342,1177
2018-05-01,11400,7150
2018-05-01,11501,1792
2018-05-01,11509,-99
2018-05-01,11911,555
2018-05-01,11912,1002
2018-05-01,11990,152
2018-05-01,12110,18366
2018-05-01,12121,274
2018-05-01,12200,9070
2018-05-01,12311,17929
2018-05-01,12319,774
2018-05-01,12320,4047
2018-05-01,12410,209
2018-05-01,12420,1166
2018-05-01,12490,5515
2018-05-01,12510,3605
2018-05-01,12590,-99
2018-05-01,12600,921
2018-05-01,12701,8055
2018-05-01,12709,946
2018-05-01,12800,101
2018-05-01,12900,401
2018-05-01,13011,3155
2018-05-01,13012,1216
2018-05-01,13013,531
2018-05-01,13019,3643
2018-05-01,13020,1072
2018-05-01,14113,50522
2018-05-01,14114,4659
2018-05-01,14115,2437
2018-05-01,14121,1297
2018-05-01,14211,551
2018-05-01,14221,1535
2018-05-01,14300,-99
2018-05-01,14410,2721
2018-05-01,14420,51
2018-05-01,14430,20
2018-05-01,14440,-99
2018-05-01,14510,3697
2018-05-01,14520,232
2018-05-01,14610,12459
2018-05-01,14620,18
2018-05-01,14710,355
2018-05-01,14720,8
2018-05-01,14810,4736
2018-05-01,14820,4640
2018-05-01,14910,449
2018-05-01,14920,8
2018-05-01,14930,56
2018-05-01,14990,729
2018-05-01,16111,2690
2018-05-01,16112,1612
2018-05-01,16113,471
2018-05-01,16119,2266
2018-05-01,16120,5623
2018-05-01,16130,39243
2018-05-01,16140,444
2018-05-01,16150,400
2018-05-01,16190,6273
2018-05-01,16210,167
2018-05-01,16220,185
2018-05-01,16230,82
2018-05-01,16291,798
2018-05-01,16292,307
2018-05-01,16299,793
2018-05-01,17010,64
2018-05-01,17020,37
2018-05-01,21010,631
2018-05-01,21020,127
2018-05-01,21030,317
2018-05-01,22010,2105
2018-05-01,22020,1906
2018-05-01,24010,1603
2018-05-01,24020,1408
2018-05-01,31110,3577
2018-05-01,31120,7606
2018-05-01,31130,-99
2018-05-01,31200,323
2018-05-01,31300,260
2018-05-01,32000,64
2018-05-01,51000,71
2018-05-01,61000,12672
2018-05-01,62000,926
2018-05-01,71000,-99
2018-05-01,72910,4096
2018-05-01,72990,5873
2018-05-01,81100,267
2018-05-01,81200,1050
2018-05-01,81300,4782
2018-05-01,81400,757
2018-05-01,89110,17
2018-05-01,89120,833
2018-05-01,89200,44
2018-05-01,89300,952
2018-05-01,89900,3850
2018-05-01,91000,42957
2018-05-01,99000,1553
2018-05-01,101011,19969
2018-05-01,101012,11063
2018-05-01,101013,157
2018-05-01,101020,21550
2018-05-01,101030,14185
2018-05-01,101040,3608
2018-05-01,101091,1913
2018-05-01,101099,3724
2018-05-01,102001,9810
2018-05-01,102002,433
2018-05-01,102003,155
2018-05-01,103011,8820
2018-05-01,103012,1606
2018-05-01,103020,7178
2018-05-01,103030,2834
2018-05-01,103091,1556
2018-05-01,103099,7565
2018-05-01,104011,14489
2018-05-01,104012,1923
2018-05-01,104013,5271
2018-05-01,104020,-99
2018-05-01,105010,10458
2018-05-01,105020,8654
2018-05-01,105030,5321
2018-05-01,105090,7462
2018-05-01,106110,9653
2018-05-01,106120,2246
2018-05-01,106131,1480
2018-05-01,106139,765
2018-05-01,106200,1171
2018-05-01,107110,11732
2018-05-01,107121,13766
2018-05-01,107129,24183
2018-05-01,107200,15953
2018-05-01,107301,3431
2018-05-01,107309,11266
2018-05-01,107410,8564
2018-05-01,107420,998
2018-05-01,107500,734
2018-05-01,107911,3670
2018-05-01,107912,833
2018-05-01,107920,2159
2018-05-01,107930,8711
2018-05-01,107991,984
2018-05-01,107992,265
2018-05-01,107999,21736
2018-05-01,108000,6857
2018-05-01,109000,497
2018-05-01,110100,1796
2018-05-01,110211,36
2018-05-01,110212,22086
2018-05-01,110290,716
2018-05-01,110300,8732
2018-05-01,110411,3999
2018-05-01,110412,5380
2018-05-01,110420,10306
2018-05-01,110491,694
2018-05-01,110492,6539
2018-05-01,120010,2294
2018-05-01,120091,3066
2018-05-01,120099,948
2018-05-01,131110,2272
2018-05-01,131120,536
2018-05-01,131131,891
2018-05-01,131132,4574
2018-05-01,131139,1512
2018-05-01,131201,150
2018-05-01,131202,2654
2018-05-01,131209,5709
2018-05-01,131300,6758
2018-05-01,139100,3112
2018-05-01,139201,976
2018-05-01,139202,1040
2018-05-01,139203,1150
2018-05-01,139204,1313
2018-05-01,139209,5726
2018-05-01,139300,430
2018-05-01,139400,766
2018-05-01,139900,15597
2018-05-01,141110,3569
2018-05-01,141120,5364
2018-05-01,141130,4139
2018-05-01,141140,544
2018-05-01,141191,766
2018-05-01,141199,27599
2018-05-01,141201,402
2018-05-01,141202,225
2018-05-01,142000,44
2018-05-01,143010,1880
2018-05-01,143020,3025
2018-05-01,149000,577
2018-05-01,151100,8366
2018-05-01,151200,2155
2018-05-01,152011,8841
2018-05-01,152021,5093
2018-05-01,152031,8333
2018-05-01,152040,2708
2018-05-01,161001,3300
2018-05-01,161002,9989
2018-05-01,162100,2526
2018-05-01,162201,2942
2018-05-01,162202,965
2018-05-01,162300,1026
2018-05-01,162901,578
2018-05-01,162902,293
2018-05-01,162903,138
2018-05-01,162909,5475
2018-05-01,170101,1570
2018-05-01,170102,6108
2018-05-01,170201,2382
2018-05-01,170202,9128
2018-05-01,170910,5905
2018-05-01,170990,8344
2018-05-01,181101,3040
2018-05-01,181109,13355
2018-05-01,181200,4467
2018-05-01,182000,109
2018-05-01,191000,109
2018-05-01,192000,4074
2018-05-01,201110,1764
2018-05-01,201120,1015
2018-05-01,201130,568
2018-05-01,201140,-99
2018-05-01,201180,1068
2018-05-01,201190,1415
2018-05-01,201210,1453
2018-05-01,201220,815
2018-05-01,201300,661
2018-05-01,201401,2971
2018-05-01,201409,1785
2018-05-01,202101,9981
2018-05-01,202200,7285
2018-05-01,202311,2592
2018-05-01,202312,5650
2018-05-01,202320,10149
2018-05-01,202906,913
2018-05-01,202907,1174
2018-05-01,202908,14022
2018-05-01,203000,149
2018-05-01,204000,95
2018-05-01,210010,32085
2018-05-01,210020,3383
2018-05-01,210030,1134
2018-05-01,210090,2371
2018-05-01,221110,5139
2018-05-01,221120,1261
2018-05-01,221901,1327
2018-05-01,221909,5404
2018-05-01,222010,16681
2018-05-01,222090,35516
2018-05-01,231010,3212
2018-05-01,231020,1339
2018-05-01,231090,3022
2018-05-01,239100,489
2018-05-01,239201,2469
2018-05-01,239202,2903
2018-05-01,239209,1682
2018-05-01,239310,2588
2018-05-01,239391,612
2018-05-01,239399,679
2018-05-01,239410,4333
2018-05-01,239421,152
2018-05-01,239422,1677
2018-05-01,239510,1535
2018-05-01,239591,3604
2018-05-01,239592,7158
2018-05-01,239593,2319
2018-05-01,239600,2409
2018-05-01,239900,4905
2018-05-01,241001,1372
2018-05-01,241009,22658
2018-05-01,242010,2976
2018-05-01,242090,1064
2018-05-01,243100,4034
2018-05-01,243200,4103
2018-05-01,251101,11652
2018-05-01,251102,15490
2018-05-01,251200,4346
2018-05-01,251300,122
2018-05-01,252000,304
2018-05-01,259100,4881
2018-05-01,259200,4495
2018-05-01,259301,1167
2018-05-01,259302,598
